"x","y","z","s"
0.824490897357464,0.9018986413721,0.371968522900715,0.1
0.820974891539663,0.273798408452421,0.512243295321241,0.1
0.800875784596428,0.147750714793801,0.663331408519298,0.1
0.860480443341658,0.452065760502592,0.295651452150196,0.1
0.475514653837308,0.458493493264541,0.650864471448585,0.1
0.375776767265052,0.323538113152608,0.807561000809073,0.1
0.816498917993158,0.840971014928073,0.0768759611528367,0.1
0.750552498502657,0.82823359942995,0.446346529992297,0.1
0.363369309576228,0.314418059075251,0.537853473098949,0.1
0.754403058672324,0.872880245791748,0.247462266823277,0.1
0.599530008621514,0.343033829005435,0.298644030466676,0.1
0.173566658515483,0.82639988232404,0.256109040696174,0.1
0.151491929078475,0.291274359915406,0.158603667514399,0.1
0.785722323693335,0.110422448255122,0.171362953260541,0.1
0.772403784794733,0.814374417997897,0.158073647879064,0.1
0.0105196658987552,0.0140873494092375,0.333445956232026,0.1
0.191086517646909,0.0134781131055206,0.239391316659749,0.1
0.681555934948847,0.387813426554203,0.830085152992979,0.1
0.512283682124689,0.293933120090514,0.172585990512744,0.1
0.14457713579759,0.733897047583014,0.00916198804043233,0.1
0.940225076163188,0.707395852077752,0.771218745037913,0.1
0.563718724995852,0.240367538761348,0.0414950200356543,0.1
0.990612681256607,0.600713262800127,0.650381844956428,0.1
0.662487642839551,0.8748542254325,0.387638352112845,0.1
0.948545919731259,0.444593492429703,0.628975029336289,0.1
0.0097057051025331,0.765542272944003,0.795828039757907,0.1
0.797721199225634,0.640986064914614,0.963382534682751,0.1
0.980617957189679,0.0282276093494147,0.868441972648725,0.1
0.840878548100591,0.044987300876528,0.11290845903568,0.1
0.288589353905991,0.633183603174984,0.51325890282169,0.1
0.00461018341593444,0.811832470353693,0.893126108916476,0.1
0.10700606345199,0.382385963341221,0.52067795000039,0.1
0.476454444462433,0.245621142443269,0.242542580934241,0.1
0.143788850633428,0.0390442025382072,0.231070079142228,0.1
0.0676241177134216,0.147661577677354,0.830524034332484,0.1
0.25235183397308,0.574259550543502,0.633630374679342,0.1
0.506406029453501,0.788056554272771,0.612062924774364,0.1
0.982593425782397,0.970227519515902,0.594486227957532,0.1
0.241704209940508,0.740315807051957,0.331193335354328,0.1
0.0380051156971604,0.485869855387136,0.562285353895277,0.1
0.871513556223363,0.0831471951678395,0.593997929245234,0.1
0.780815698672086,0.360169821185991,0.123736174078658,0.1
0.405486181378365,0.173979812301695,0.424735695123672,0.1
0.110225559910759,0.937186257215217,0.460774182109162,0.1
0.238142769318074,0.670029184082523,0.266887690173462,0.1
0.264538127696142,0.296318551525474,0.937710873782635,0.1
0.19353741244413,0.419395026285201,0.745773961301893,0.1
0.452294153627008,0.642191876424477,0.78087756014429,0.1
0.638236854225397,0.547578085912392,0.445193198276684,0.1
0.859841004945338,0.121177000924945,0.151398343965411,0.1
0.387825827812776,0.524683144874871,0.0659530854318291,0.1
0.440721633145586,0.173831784166396,0.404228435363621,0.1
0.547082268632948,0.688634816091508,0.929421698208898,0.1
0.595637380611151,0.207549096085131,0.525464469566941,0.1
0.389401823747903,0.498813459882513,0.742770647862926,0.1
0.182764314580709,0.530360332690179,0.493564755190164,0.1
0.163727086037397,0.187132253078744,0.885706964181736,0.1
0.334998924750835,0.17572582163848,0.33272702828981,0.1
0.300176074262708,0.175114071462303,0.759035669732839,0.1
0.723523776978254,0.523874133592471,0.88204697240144,0.1
0.0231295912526548,0.0993332043290138,0.142194098094478,0.1
0.0700056990608573,0.080963151762262,0.171511246124282,0.1
0.00683932728134096,0.519969324581325,0.679868773790076,0.1
0.239375512814149,0.561733667040244,0.397811295231804,0.1
0.309412418399006,0.28955906117335,0.732924843207002,0.1
0.113960588118061,0.954924047924578,0.0344665623269975,0.1
0.265818234765902,0.840467983158305,0.872696275357157,0.1
0.404954102123156,0.948291215114295,0.39799451851286,0.1
0.537551021436229,0.379417140735313,0.45102411787957,0.1
0.20727011281997,0.620449011912569,0.416964495321736,0.1
0.381860960507765,0.00487730605527759,0.583700101589784,0.1
0.48575333552435,0.895397556712851,0.430662214988843,0.1
0.68015719554387,0.154366319766268,0.615596177289262,0.1
0.722957773134112,0.132798917824402,0.282520450418815,0.1
0.846232948824763,0.0623065358959138,0.76869358937256,0.1
0.622234290931374,0.0363821538630873,0.690422392217442,0.1
0.640110028674826,0.55431012948975,0.295373958768323,0.1
0.30250214971602,0.762147936038673,0.0735675690229982,0.1
0.279235578607768,0.536287631141022,0.618317042011768,0.1
0.984049112768844,0.380558483768255,0.16200227313675,0.1
0.209554368397221,0.936293192673475,0.759640155360103,0.1
0.929763828869909,0.405631146160886,0.839851334923878,0.1
0.75117751955986,0.581948928767815,0.0211651127319783,0.1
0.270470170071349,0.972133379196748,0.768186818109825,0.1
0.856257577892393,0.661806229967624,0.231551681645215,0.1
0.805139685980976,0.0684656968805939,0.487659807084128,0.1
0.544774021022022,0.914483952336013,0.879045141628012,0.1
0.759455420309678,0.988336288370192,0.371445958502591,0.1
0.311964552849531,0.74375764792785,0.313943586545065,0.1
0.578415371244773,0.310131064150482,0.0969263601582497,0.1
0.679813362192363,0.183797198580578,0.149166236165911,0.1
0.39914029231295,0.804419053019956,0.116343478439376,0.1
0.827353523112833,0.681243811966851,0.459479720331728,0.1
0.451690956018865,0.0127363787032664,0.0406502757687122,0.1
0.868361091706902,0.925245085498318,0.551785006187856,0.1
0.414671271108091,0.0205463701859117,0.444141130428761,0.1
0.593822439434007,0.00152716203592718,0.0150963275227696,0.1
0.902446154737845,0.529798700707033,0.829456529347226,0.1
0.405364796053618,0.516152522759512,0.847085696645081,0.1
0.108192764455453,0.463760380866006,0.191738661844283,0.1
0.637481109704822,0.694006455829367,0.45553744235076,0.1
0.926464802585542,0.0196936291176826,0.351075639948249,0.1
0.983964277664199,0.333281314698979,0.17898115538992,0.1
0.767510187113658,0.581501589156687,0.557622491149232,0.1
0.677448838716373,0.696050605969504,0.909581025131047,0.1
0.960312033770606,0.481371283531189,0.0533572693821043,0.1
0.134214040124789,0.433280359953642,0.320279750740156,0.1
0.194579547503963,0.243839406175539,0.613171559525654,0.1
0.0889082851354033,0.760610544122756,0.402619942091405,0.1
0.537223106715828,0.585452935425565,0.392543914495036,0.1
0.270873670466244,0.684496011584997,0.948589802486822,0.1
0.174011382739991,0.603095439029858,0.848739505978301,0.1
0.343228030251339,0.845036978134885,0.716017399216071,0.1
0.750729658873752,0.589607264613733,0.783924615941942,0.1
0.736667222110555,0.678682547761127,0.546755934599787,0.1
0.00463994778692722,0.631547442637384,0.928860934451222,0.1
0.993706123903394,0.200645697070286,0.145361741771922,0.1
0.962371076457202,0.712119788397104,0.515283949207515,0.1
0.539475735975429,0.385038677370176,0.327468272065744,0.1
0.172078828094527,0.903585395775735,0.135701066814363,0.1
0.16147049725987,0.369459063746035,0.0117391797248274,0.1
0.260591510450467,0.74076171242632,0.49362532957457,0.1
0.611659244867042,0.573620248353109,0.623651635367423,0.1
0.603387696435675,0.0646205074153841,0.459778906079009,0.1
0.118273057742044,0.229829255724326,0.0748871145769954,0.1
0.163042908767238,0.795304387807846,0.892791433259845,0.1
0.750317852245644,0.992077358998358,0.135753322858363,0.1
0.81239649746567,0.716941206716001,0.483978814678267,0.1
0.308267309097573,0.251178725156933,0.453919155756012,0.1
0.616061993641779,0.489416858181357,0.0845814975909889,0.1
0.518769958522171,0.01347218407318,0.557978392113,0.1
0.0462597012519836,0.481921272119507,0.958587405737489,0.1
0.491775133181363,0.204482763074338,0.019417607691139,0.1
0.404390144860372,0.0277774864807725,0.70114236488007,0.1
0.171335583319888,0.546653068624437,0.870358023792505,0.1
0.90510804229416,0.599482703721151,0.165266898227856,0.1
0.215535690775141,0.153630573302507,0.0837562901433557,0.1
0.538983479142189,0.322397022740915,0.661542133660987,0.1
0.524307774147019,0.688577545806766,0.636334833456203,0.1
0.189672459382564,0.61726291407831,0.679562693927437,0.1
0.00167137989774346,0.931422181660309,0.801080193836242,0.1
0.0511883818544447,0.766843371558934,0.228252059547231,0.1
0.674747964832932,0.588276574620977,0.270021200645715,0.1
0.597225842066109,0.25514136813581,0.687308448599651,0.1
0.458944359328598,0.532929966459051,0.332296710461378,0.1
0.506054964382201,0.900827628793195,0.930641173385084,0.1
0.190898458240554,0.298622716451064,0.57294089673087,0.1
0.49827672005631,0.320949735119939,0.459096878301352,0.1
0.744000633014366,0.404898225329816,0.3032529768534,0.1
0.216167293256149,0.430098852142692,0.227484047645703,0.1
0.856070390203968,0.999641955597326,0.705593242775649,0.1
0.0057641388848424,0.321933827828616,0.25417631235905,0.1
0.392910583876073,0.043100512586534,0.910617564572021,0.1
0.923716450110078,0.933739277767017,0.798177500255406,0.1
0.695198107743636,0.486497414764017,0.858124048216268,0.1
0.588337192777544,0.302153344731778,0.537476244848222,0.1
0.350163624389097,0.435129476943985,0.321301816264167,0.1
0.481205064337701,0.383064946392551,0.808571838075295,0.1
0.48837358225137,0.850070357089862,0.331567985238507,0.1
0.824826098745689,0.458972305059433,0.100364500656724,0.1
0.596867047250271,0.861081518931314,0.967955061700195,0.1
0.655436688801274,0.599721045000479,0.49447885947302,0.1
0.813676198013127,0.715142317581922,0.0059799172449857,0.1
0.940787681611255,0.642389529384673,0.419005460571498,0.1
0.645212735980749,0.351105201756582,0.65393342776224,0.1
0.393964658258483,0.229407512117177,0.443510436220095,0.1
0.883940238738433,0.098761307541281,0.565595529740676,0.1
0.400310583878309,0.152418678626418,0.640171440783888,0.1
0.340294650290161,0.665345904417336,0.506373499054462,0.1
0.64729194692336,0.587488983757794,0.566404387354851,0.1
0.0897104900795966,0.00990635040216148,0.510348411975428,0.1
0.709354374790564,0.945069498149678,0.694040260277689,0.1
0.0561774072702974,0.311388259055093,0.758155962917954,0.1
0.295327188679948,0.989520824048668,0.112492241896689,0.1
0.985248011769727,0.241755523253232,0.515979348216206,0.1
0.863754829159006,0.630613650428131,0.158849559724331,0.1
0.672993696527556,0.882994662970304,0.094644129043445,0.1
0.819905069191009,0.837658991571516,0.10276593756862,0.1
0.715857616160065,0.777736697345972,0.612751214765012,0.1
0.734307443257421,0.708066294668242,0.609008862404153,0.1
0.352462213719264,0.59316093637608,0.575360305141658,0.1
0.784458721522242,0.65671637095511,0.182766318554059,0.1
0.749325897078961,0.902043353999034,0.682819958543405,0.1
0.882474187528715,0.0637596459127963,0.247102508321404,0.1
0.744138712529093,0.455503517296165,0.875502916285768,0.1
0.975522333057597,0.458479516673833,0.518362720962614,0.1
0.599492977838963,0.0508570082020015,0.175282278330997,0.1
0.010345330927521,0.735311611322686,0.801015581004322,0.1
0.974640734260902,0.263021155726165,0.820467194076627,0.1
0.961590628372505,0.253465687390417,0.726765216328204,0.1
0.252471318235621,0.683377919951454,0.610941540915519,0.1
0.451421522535384,0.737481517251581,0.718095935881138,0.1
0.406666419003159,0.00838235672563314,0.938411829527467,0.1
0.837233887054026,0.45762712880969,0.532226308248937,0.1
0.862225064076483,0.973697744309902,0.674516327446327,0.1
0.351272978587076,0.202366186771542,0.2470868001692,0.1
0.975437957327813,0.88576709269546,0.627318908693269,0.1
0.38961436226964,0.542024502297863,0.107312147272751,0.1
0.443793901940808,0.852750718593597,0.199102335143834,0.1
0.602085588732734,0.13146940828301,0.49489912041463,0.1
0.812955870991573,0.148868205491453,0.769461957039312,0.1
0.918972087325528,0.369086482329294,0.572322224033996,0.1
0.679530174238607,0.678767390316352,0.871616163989529,0.1
0.189044941915199,0.31017566146329,0.184893595054746,0.1
0.241066123591736,0.642358910525218,0.43474953668192,0.1
0.206491559976712,0.484973287442699,0.482439146609977,0.1
0.34241422242485,0.067880391376093,0.539612129097804,0.1
0.703928781673312,0.835576744750142,0.43111067218706,0.1
0.694152158219367,0.281577965710312,0.172680254327133,0.1
0.495584969175979,0.688830866711214,0.377302521374077,0.1
0.049272189149633,0.591503943083808,0.131184473866597,0.1
0.388090701540932,0.543093574233353,0.572188195306808,0.1
0.977566156769171,0.0223926508333534,0.617886829189956,0.1
0.235061833867803,0.552520212717354,0.481799671193585,0.1
0.183276315452531,0.674771866993979,0.729799714172259,0.1
0.648198500042781,0.278458218788728,0.749363356735557,0.1
0.680145587073639,0.643977970816195,0.538034695899114,0.1
0.26075772033073,0.984351524850354,0.175706259440631,0.1
0.778895005118102,0.627666852204129,0.75971264927648,0.1
0.309614019235596,0.517035204218701,0.321304505690932,0.1
0.220144009916112,0.463747231056914,0.00789054622873664,0.1
0.248229122254997,0.27414166345261,0.52370811952278,0.1
0.615290217101574,0.141080860514194,0.64394710585475,0.1
0.563344447873533,0.18935389816761,0.800768883898854,0.1
0.847362107364461,0.622386085800827,0.690746166044846,0.1
0.914146104594693,0.348820565501228,0.451913380529732,0.1
0.143957276130095,0.055953606730327,0.250235774088651,0.1
0.936619008891284,0.532128629973158,0.462707387981936,0.1
0.302374297520146,0.571676169289276,0.20516144996509,0.1
0.831550644943491,0.119536251062527,0.384346854640171,0.1
0.962784865405411,0.90662787668407,0.105958868283778,0.1
0.590920638293028,0.978029085556045,0.806560965720564,0.1
0.695109404856339,0.741605030605569,0.672337878728285,0.1
0.00971938390284777,0.734178879065439,0.19106920203194,0.1
0.61457713553682,0.760648162802681,0.276999751338735,0.1
0.753121559042484,0.254944717511535,0.378444613656029,0.1
0.378657156135887,0.720216221408918,0.96932361042127,0.1
0.280967701226473,0.302704410860315,0.0754721581470221,0.1
0.451933468459174,0.204330573091283,0.773657237179577,0.1
0.191359193995595,0.853442403953522,0.729456065921113,0.1
0.245388695038855,0.956202497240156,0.765948700718582,0.1
0.0848886740859598,0.994299804558977,0.180833581602201,0.1
0.479029751848429,0.490513761760667,0.428628823719919,0.1
0.653178957756609,0.858791892882437,0.573226728476584,0.1
0.335046301130205,0.573511446360499,0.0100148108322173,0.1
0.0527958860620856,0.855827232822776,0.0750194841530174,0.1
0.922924675513059,0.148697429802269,0.785821379860863,0.1
0.568710062419996,0.563083241460845,0.300468675792217,0.1
0.780472357058898,0.496731094783172,0.220783495111391,0.1
0.592369681457058,0.800024500582367,0.068389252293855,0.1
0.80816650390625,0.379700521938503,0.509541973471642,0.1
0.376666855532676,0.254666195483878,0.966699961805716,0.1
0.320002845721319,0.834835015237331,0.58657068409957,0.1
0.546294637490064,0.486537731485441,0.96209276211448,0.1
0.748997146962211,0.0340342877898365,0.127467642305419,0.1
0.936045674141496,0.710128333419561,0.369336631381884,0.1
0.991783532546833,0.213497229618952,0.508536678738892,0.1
0.668205267051235,0.713736821664497,0.200237673707306,0.1
0.0619632930029184,0.733121467288584,0.740244150627404,0.1
0.0160447605885565,0.368557773996145,0.00622222805395722,0.1
0.725410128477961,0.466138773132116,0.996553792618215,0.1
0.903972119092941,0.0596708669327199,0.457240776857361,0.1
0.634595691459253,0.804163553752005,0.540171220898628,0.1
0.921609228709713,0.819171415641904,0.113690708996728,0.1
0.105394362704828,0.324442820157856,0.324491050560027,0.1
0.540338777936995,0.892125215148553,0.855187040753663,0.1
0.546397964004427,0.158785056322813,0.56590211414732,0.1
0.917417604010552,0.591320350300521,0.983459907118231,0.1
0.88403853517957,0.893351246602833,0.782717923168093,0.1
0.176707568578422,0.754707192536443,0.313262854004279,0.1
0.396640115883201,0.542544508120045,0.60178008233197,0.1
0.396127365995198,0.411440499592572,0.561618015170097,0.1
0.938173566944897,0.243249126011506,0.925822252640501,0.1
0.309710696339607,0.735540655907243,0.280335860326886,0.1
0.264449963346124,0.483872233424336,0.154395868070424,0.1
0.782368230633438,0.67926867865026,0.523455891292542,0.1
0.591294668149203,0.0155977075919509,0.731219169218093,0.1
0.186941046733409,0.929612509906292,0.687975073466077,0.1
0.0970475638750941,0.856020455481485,0.52918335958384,0.1
0.538415804971009,0.584134919568896,0.987037581857294,0.1
0.564346641534939,0.0357851264998317,0.675206005107611,0.1
0.0488645634613931,0.448476693127304,0.392197296954691,0.1
0.177632130216807,0.405411415966228,0.053042083280161,0.1
0.708206916926429,0.0336592616513371,0.282853837357834,0.1
0.0332682821899652,0.807101305108517,0.0407096380367875,0.1
0.902812973363325,0.864191316301003,0.424238624051213,0.1
0.125313694123179,0.682249561883509,0.221746136900038,0.1
0.291023122612387,0.139339803019539,0.485930924769491,0.1
0.780109135899693,0.994980728253722,0.154189927270636,0.1
0.624614406144246,0.169843518408015,0.174499261192977,0.1
0.250120661221445,0.540320106083527,0.112780429655686,0.1
0.606256037252024,0.430493897758424,0.682681493228301,0.1
0.335577064426616,0.59263477823697,0.607660472160205,0.1
0.645181957399473,0.944952919147909,0.478164457948878,0.1
0.087084369501099,0.540816070279106,0.625466496683657,0.1
0.439400514354929,0.384378088871017,0.770534394076094,0.1
0.441405950114131,0.334962826687843,0.931370760779828,0.1
0.513575984630734,0.143392933765426,0.302895779721439,0.1
0.949102128855884,0.163145791506395,0.199811460217461,0.1
0.497513811569661,0.508138842415065,0.446397567633539,0.1
0.565563970245421,0.422603989252821,0.893626538105309,0.1
0.998457048088312,0.995844156946987,0.688505022320896,0.1
0.504650931572542,0.643019091337919,0.0266885075252503,0.1
0.179894663393497,0.753019708674401,0.0931814108043909,0.1
0.711276579415426,0.846055950038135,0.367028319276869,0.1
0.0912568480707705,0.437651948537678,0.398234733147547,0.1
0.438157802214846,0.882824156899005,0.168437756597996,0.1
0.311602056957781,0.826739275362343,0.648933086544275,0.1
0.758271105354652,0.209415296558291,0.738648224389181,0.1
0.910413209581748,0.477196881081909,0.976619967725128,0.1
0.11819914681837,0.324321025982499,0.885223006829619,0.1
0.614571758778766,0.23187552485615,0.257320996606722,0.1
0.270695089828223,0.0627305442467332,0.752952818758786,0.1
0.625375745585188,0.356215126812458,0.533039504894987,0.1
0.262925916584209,0.790671094320714,0.546529857441783,0.1
0.0194785357452929,0.183028333820403,0.683663906762376,0.1
0.557487704791129,0.976930943084881,0.707567754434422,0.1
0.499023363459855,0.74320319457911,0.00878900662064552,0.1
0.738172043114901,0.30891043972224,0.729555358411744,0.1
0.0411976405885071,0.939980807015672,0.122393225086853,0.1
0.308088278165087,0.784568808740005,0.983481791336089,0.1
0.0341278207488358,0.769701617304236,0.190475172363222,0.1
0.162006039638072,0.792644187109545,0.941522611537948,0.1
0.0234391652047634,0.214336594799533,0.390584825538099,0.1
0.578183542471379,0.456213115947321,0.968100173398852,0.1
0.831740295980126,0.610903518507257,0.194874581415206,0.1
0.510518435621634,0.74781380686909,0.558049411280081,0.1
0.436421700520441,0.630174398887902,0.471922280732542,0.1
0.30028664553538,0.246918402379379,0.0387755760457367,0.1
0.325975090032443,0.775377867976204,0.222117722732946,0.1
0.527192500652745,0.834809497697279,0.622821410885081,0.1
0.846302831545472,0.210011027520522,0.459315106505528,0.1
0.210455978522077,0.40810837643221,0.986634866334498,0.1
0.715617925161496,0.130133106606081,0.122212928952649,0.1
0.596590732922778,0.523914224701002,0.758620743872598,0.1
0.265415416797623,0.0696669388562441,0.59880389762111,0.1
0.993410302093253,0.174421414965764,0.0973702406045049,0.1
0.151064943522215,0.150643384549767,0.932446943363175,0.1
0.920387984486297,0.929385822732002,0.791169642005116,0.1
0.743088404182345,0.54453753400594,0.0499673236627132,0.1
0.206130998209119,0.55181490117684,0.606840800726786,0.1
0.608002710854635,0.120554604567587,0.142626541433856,0.1
0.858665083535016,0.686595670646057,0.490839525591582,0.1
0.851794759742916,0.497610811842605,0.296197688905522,0.1
0.129451077897102,0.426230161683634,0.854174151783809,0.1
0.0416381114628166,0.319903605617583,0.752029016846791,0.1
0.0408842021133751,0.283311451319605,0.580380656756461,0.1
0.104685176862404,0.2627154502552,0.237295521656051,0.1
0.441155604086816,0.278905565617606,0.731920816702768,0.1
0.160002343356609,0.5758566937875,0.361181283835322,0.1
0.00182258291170001,0.342954854248092,0.680362908635288,0.1
0.204189000185579,0.899639846058562,0.347164571750909,0.1
0.746326936641708,0.910208302782848,0.68235347000882,0.1
0.633859324967489,0.899719017092139,0.539707184536383,0.1
0.951515085762367,0.379391050897539,0.304204473737627,0.1
0.133952036499977,0.430527423974127,0.133280975278467,0.1
0.476198345189914,0.423049909528345,0.351456570671871,0.1
0.253983514150605,0.0863381689414382,0.542531593004242,0.1
0.889262768207118,0.836494196904823,0.0082710541319102,0.1
0.363306652987376,0.198758862679824,0.229898792458698,0.1
0.556631414452568,0.975684056989849,0.0773963336832821,0.1
0.317775418749079,0.0788256851956248,0.455623883754015,0.1
0.204819231294096,0.0765887026209384,0.187493626726791,0.1
0.889021926326677,0.633611112600192,0.592177446233109,0.1
0.466806347481906,0.630749032599851,0.504347931593657,0.1
0.138546215370297,0.668121236143634,0.537203974789008,0.1
0.909160800045356,0.528213744750246,0.987441890174523,0.1
0.31805940833874,0.41100474470295,0.487460062839091,0.1
0.0275469638872892,0.755656801862642,0.999623194104061,0.1
0.149723822949454,0.829673404805362,0.786087034502998,0.1
0.5161137804389,0.235844345064834,0.806778185535222,0.1
0.259258151520044,0.979322620667517,0.869177398039028,0.1
0.645686373580247,0.108933437382802,0.0809566983953118,0.1
0.364428974688053,0.157903184415773,0.629202037584037,0.1
0.405616294359788,0.529165516607463,0.150155242998153,0.1
0.0918446981813759,0.634277573321015,0.86122834822163,0.1
0.547326957108453,0.147825480438769,0.939929800340906,0.1
0.368922989349812,0.86115911626257,0.9645851040259,0.1
