x,y,z,s
0.973826874,0.470168861,0.665490347,0.1
0.453289914,0.594552052,0.932762209,0.1
0.337108812,0.671372526,0.121663211,0.1
0.96535411,0.992592652,0.390899382,0.1
0.16529629,0.575245025,0.181050606,0.1
0.396787614,0.450939316,0.571240806,0.1
0.983311075,0.194450811,0.908682104,0.1
0.958186736,0.308528085,0.122350256,0.1
0.145269519,0.321714191,0.048055474,0.1
0.539229862,0.269687828,0.245979832,0.1
0.479162671,0.075192701,0.601708142,0.1
0.283387372,0.844982892,0.881780662,0.1
0.813014435,0.425284723,0.550284584,0.1
0.456560288,0.811532199,0.467501077,0.1
0.420151278,0.817047136,0.651954805,0.1
0.290330485,0.539815593,0.406352718,0.1
0.345375177,0.117804435,0.063611228,0.1
0.244308909,0.875774539,0.217924961,0.1
0.437152051,0.08608699,0.346954366,0.1
0.603772576,0.590486837,0.966474904,0.1
0.436508501,0.816045745,0.430436011,0.1
0.218536141,0.750042514,0.001468053,0.1
0.576910084,0.575785636,0.156821536,0.1
0.602843014,0.073008694,0.004862166,0.1
0.425679416,0.761051505,0.400096278,0.1
0.188288913,0.682407228,0.883585587,0.1
0.285366349,0.773166363,0.218072397,0.1
0.020300517,0.378914623,0.796606021,0.1
0.73177511,0.097273751,5.96E-05,0.1
0.747178544,0.391126091,0.488379596,0.1
0.874774286,0.688955635,0.270663856,0.1
0.432988148,0.115937646,0.292568662,0.1
0.596374228,0.970258431,0.337164059,0.1
0.948935522,0.140224624,0.070171748,0.1
0.820895143,0.608271631,0.267989401,0.1
0.105485666,0.78950088,0.705922869,0.1
0.504169639,0.898114291,0.210086741,0.1
0.065350642,0.604025745,0.021374379,0.1
0.083775994,0.932992515,0.510503178,0.1
0.128591251,0.976993756,0.406463421,0.1
0.540705396,0.189779114,0.043742439,0.1
0.823886799,0.157386782,0.614567026,0.1
0.867893371,0.350061043,0.557529373,0.1
0.362663692,0.330842914,0.067890997,0.1
0.877207039,0.144006149,0.927036697,0.1
0.544643508,0.021801314,0.84514183,0.1
0.939340157,0.60650631,0.89894706,0.1
0.293439277,0.191888373,0.7503547,0.1
0.832581516,0.0942291,0.800596174,0.1
0.801855505,0.020788981,0.759496732,0.1
0.633273371,0.796800886,0.208589651,0.1
0.726189754,0.304178695,0.222360012,0.1
0.268451075,0.374957874,0.834128167,0.1
0.856781435,0.807526196,0.898504405,0.1
0.047869009,0.095368481,0.665591409,0.1
0.190569246,0.447504153,0.531923362,0.1
0.854181648,0.175594094,0.605555339,0.1
0.493781873,0.687902987,0.132704876,0.1
0.820554049,0.669194248,0.72775672,0.1
0.666520523,0.957548207,0.479639497,0.1
0.963752218,0.963801659,0.929191577,0.1
0.545498854,0.61274037,0.394571522,0.1
0.899631225,0.558482447,0.64700444,0.1
0.375378191,0.278427297,0.38410549,0.1
0.736962679,0.659303265,0.142406446,0.1
0.573405493,0.911782024,0.684684311,0.1
0.342926406,0.018472995,0.757092007,0.1
0.503821816,0.952619771,0.182860314,0.1
0.173707699,0.842298777,0.537926246,0.1
0.769038361,0.488860102,0.575121065,0.1
0.85076833,0.841076031,0.791681533,0.1
0.787483229,0.631528192,0.940844508,0.1
0.332122723,0.214531991,0.899800301,0.1
0.662039655,0.208553857,0.95786739,0.1
0.067430219,0.307840735,0.235287261,0.1
0.065063457,0.900292896,0.628993085,0.1
0.363517603,0.960891288,0.847084406,0.1
0.110057257,0.782727611,0.247139418,0.1
0.640326423,0.123000469,0.024725998,0.1
0.914914942,0.016116438,0.20800444,0.1
0.285815156,0.315126968,0.999308686,0.1
0.229062997,0.301430053,0.403541452,0.1
0.416101973,0.729792793,0.549341438,0.1
0.653993935,0.729017558,0.914334106,0.1
0.9775242,0.593276408,0.843912412,0.1
0.56943462,0.64093071,0.868895258,0.1
0.031583184,0.617549313,0.796851888,0.1
0.892017349,0.298423104,0.64939639,0.1
0.228618527,0.745078206,0.673962849,0.1
0.685062352,0.31132561,0.763086022,0.1
0.361190742,0.728888635,0.236340981,0.1
0.225626369,0.948046535,0.359368488,0.1
0.705064904,0.671820324,0.688201175,0.1
0.951074376,0.31253801,0.47720938,0.1
0.907668849,0.322837506,0.221687253,0.1
0.458494189,0.703046917,0.702144878,0.1
0.558063779,0.304844452,0.94802157,0.1
0.275856356,0.373870124,0.222950873,0.1
0.307742348,0.938390326,0.329010799,0.1
0.700407598,0.03943028,0.035124169,0.1
0.021361894,0.198748781,0.442846826,0.1
0.485377581,0.77581891,0.4846675,0.1
0.014961662,0.093547148,0.95476353,0.1
0.489808232,0.218329402,0.450196241,0.1
0.393672657,0.525912279,0.567555762,0.1
0.076994495,0.21563232,0.371233743,0.1
0.163403715,0.615484221,0.717420992,0.1
0.174944615,0.83611615,0.077249727,0.1
0.956856942,0.762627962,0.802255309,0.1
0.666035594,0.948295614,0.633448874,0.1
0.108429521,0.867384153,0.885086025,0.1
0.671712033,0.84101885,0.998369734,0.1
0.115489873,0.688444073,0.662874208,0.1
0.114929723,0.191498032,0.547116431,0.1
0.991432678,0.283193362,0.731504878,0.1
0.653811366,0.062535534,0.059537285,0.1
0.59786719,0.120809067,0.334156313,0.1
0.34163076,0.872054769,0.6318878,0.1
0.526997157,0.753199938,0.944640727,0.1
0.298088644,0.268819524,0.956145721,0.1
0.357880566,0.991724848,0.894394202,0.1
0.408281705,0.186375803,0.174261389,0.1
0.151953955,0.427736739,0.997822248,0.1
0.574667682,0.214798222,0.190462891,0.1
0.244505496,0.716558691,0.37595873,0.1
0.753544771,0.833783453,0.095995191,0.1
0.237107073,0.63783245,0.604574897,0.1
0.651989024,0.298685171,0.103721077,0.1
0.370965471,0.946434672,0.646519215,0.1
0.542947834,0.248225516,0.556333564,0.1
0.741134829,0.320452016,0.127816669,0.1
0.100576431,0.069521227,0.106241946,0.1
0.318553668,0.256896392,0.839770566,0.1
0.507989489,0.999146418,0.696831189,0.1
0.417554409,0.484940737,0.966701915,0.1
0.838515433,0.087917193,0.265639625,0.1
0.940220784,0.997513362,0.581722796,0.1
0.829842341,0.460719277,0.405014083,0.1
0.22386476,0.171450054,0.378308933,0.1
0.317787265,0.205250476,0.917589223,0.1
0.399945513,0.635561184,0.209313466,0.1
0.148038175,0.473264967,0.712400096,0.1
0.505098658,0.31198574,0.917963832,0.1
0.998603462,0.620413033,0.393561982,0.1
0.673226912,0.409869249,0.72824072,0.1
0.007414471,0.000355593,0.978542153,0.1
0.308427275,0.749220881,0.590668124,0.1
0.817745172,0.132745532,0.586095657,0.1
0.239349244,0.273201792,0.820321177,0.1
0.286915432,0.275895561,0.693247307,0.1
0.445542402,0.610408513,0.030550235,0.1
0.676887299,0.58962595,0.853889323,0.1
0.490190257,0.26398775,0.244111993,0.1
0.65548171,0.274744615,0.029384235,0.1
0.051668353,0.066538255,0.51462865,0.1
0.947415194,0.830095686,0.256733937,0.1
0.487320393,0.875920589,0.996029705,0.1
0.263439339,0.22178245,0.809590964,0.1
0.694085089,0.772223952,0.474290861,0.1
0.423450241,0.666958174,0.580735346,0.1
0.540820048,0.800906795,0.899921039,0.1
0.505630762,0.161346701,0.101618416,0.1
0.447389143,0.533031198,0.469468563,0.1
0.032229182,0.648634796,0.873346568,0.1
0.753750306,0.447685658,0.618835884,0.1
0.980260962,0.400873836,0.081148498,0.1
0.12150297,0.427287718,0.057575151,0.1
0.59852653,0.940209068,0.621215533,0.1
0.693931505,0.024942833,0.134406619,0.1
0.626010177,0.931561419,0.790776921,0.1
0.55650241,0.252323884,0.30746281,0.1
0.23701986,0.372486431,0.431852744,0.1
0.865719336,0.580380213,0.114493151,0.1
0.786002976,0.531614561,0.198980065,0.1
0.192222392,0.107326847,0.439023742,0.1
0.84415701,0.50804205,0.258037243,0.1
0.254343991,0.600581258,0.64089712,0.1
0.194143921,0.433475274,0.124043085,0.1
0.831097756,0.458911969,0.841673573,0.1
0.570630698,0.639642504,0.920872428,0.1
0.926953512,0.598263459,0.276788568,0.1
0.586803497,0.269295963,0.606167764,0.1
0.110730394,0.467308368,0.691497834,0.1
0.245868256,0.768391074,0.631814907,0.1
0.648023203,0.647488953,0.91304063,0.1
0.54695995,0.75744593,0.776292168,0.1
0.125316577,0.844962858,0.228501095,0.1
0.90668547,0.080005119,0.099153837,0.1
0.581069453,0.066673126,0.89016861,0.1
0.630169586,0.793672775,0.565895544,0.1
0.740891398,0.300219825,0.128191248,0.1
0.191724927,0.452025128,0.50682011,0.1
0.344551651,0.712956399,0.30427957,0.1
0.163608996,0.475153659,0.669854954,0.1
0.789319225,0.255060129,0.413072585,0.1
0.953797483,0.131635292,0.483393005,0.1
0.266996893,0.368394913,0.269370798,0.1
0.303480611,0.015969914,0.222065167,0.1
0.387933414,0.294810685,0.672820187,0.1
0.123399053,0.273813008,0.31901052,0.1
0.274489326,0.249844702,0.199714802,0.1
0.110171784,0.930347905,0.935725512,0.1
0.962341503,0.32368177,0.27816,0.1
0.201100731,0.459450913,0.22986048,0.1
0.894307367,0.593906002,0.489248706,0.1
0.143003913,0.477454769,0.837650562,0.1
0.222212908,0.928361936,0.665635244,0.1
0.352773085,0.853632336,0.766852733,0.1
0.000326294,0.278746036,0.454587415,0.1
0.325069248,0.325026247,0.559656398,0.1
0.75872808,0.732135758,0.614351626,0.1
0.294692986,0.287731948,0.876801813,0.1
0.60134998,0.761231672,0.268428468,0.1
0.55074901,0.291146137,0.380134981,0.1
0.077566022,0.545782141,0.850266645,0.1
0.773247941,0.357243639,0.196268231,0.1
0.683680616,0.708570161,0.034161528,0.1
0.860379293,0.920273048,0.051468676,0.1
0.235773594,0.971721938,0.28756343,0.1
0.053595815,0.289047374,0.817694177,0.1
0.2702853,0.403055743,0.347268736,0.1
0.064610738,0.604500802,0.508131327,0.1
0.943353884,0.77526827,0.871242058,0.1
0.979087867,0.107389347,0.139297695,0.1
0.749315738,0.4439801,0.539510201,0.1
0.210970833,0.580982369,0.309239047,0.1
0.422367044,0.522595687,0.609475406,0.1
0.663776892,0.352425131,0.878231126,0.1
0.099350866,0.364662176,0.969777423,0.1
0.719284434,0.759374845,0.514484393,0.1
0.261330417,0.104040821,0.196043923,0.1
0.079301546,0.749576261,0.999876877,0.1
0.345902385,0.196184394,0.856773675,0.1
0.883573543,0.819615575,0.682529555,0.1
0.752547615,0.775977038,0.276408864,0.1
0.584502209,0.089645649,0.429991085,0.1
0.885711526,0.553169361,0.331595765,0.1
0.816361758,0.217400996,0.224173649,0.1
0.347664817,0.630369506,0.820983662,0.1
0.744791437,0.290172198,0.387063366,0.1
0.179399132,0.367591272,0.322544289,0.1
0.199082517,0.023001672,0.214285172,0.1
0.699790825,0.410620086,0.384228062,0.1
0.324349682,0.772528505,0.547774812,0.1
0.575591484,0.807061137,0.25270158,0.1
0.551360188,0.846361224,0.366229862,0.1
0.493697808,0.168293741,0.761361767,0.1
0.536946654,0.620846046,0.928007494,0.1
0.352061764,0.488817582,0.21170134,0.1
0.629294111,0.257135903,0.040707608,0.1
0.605559959,0.417680399,0.510374362,0.1
0.760998884,0.191463295,0.219244513,0.1
0.128034673,0.940917479,0.30450152,0.1
0.189621902,0.269470699,0.151345527,0.1
0.917366884,0.907997564,0.981383032,0.1
0.743445573,0.739657112,0.708113086,0.1
0.142683851,0.754764421,0.830354758,0.1
0.737806597,0.936665794,0.828074116,0.1
0.225083763,0.538274044,0.395219932,0.1
0.114021688,0.194392313,0.161897812,0.1
0.233705016,0.880207877,0.365675022,0.1
0.641004336,0.010353822,0.82287535,0.1
0.343711792,0.865616276,0.146054126,0.1
0.510193109,0.402639343,0.251840545,0.1
0.169390419,0.240287418,0.012472595,0.1
0.00702295,0.494047174,0.940003306,0.1
0.228939388,0.755163628,0.545684797,0.1
0.28379764,0.480034983,0.250338541,0.1
0.931033739,0.399384521,0.335466841,0.1
0.011571467,0.77869538,0.268615645,0.1
0.329805739,0.65588971,0.553833766,0.1
0.022451686,0.10672295,0.343264524,0.1
0.102685339,0.037160358,0.646722673,0.1
0.363354809,0.765747593,0.108402768,0.1
0.813798564,0.322341588,0.553360192,0.1
0.347135781,0.072488491,0.681150827,0.1
0.997783938,0.025304646,0.844268479,0.1
0.223403848,0.932053221,0.179034877,0.1
0.136581271,0.815456124,0.261253565,0.1
0.453293156,0.930620756,0.283112037,0.1
0.876686659,0.08595058,0.517981648,0.1
0.06084573,0.367557537,0.127457731,0.1
0.152800061,0.426962687,0.229090757,0.1
0.106775962,0.152141114,0.158890225,0.1
0.081750568,0.984975064,0.405466739,0.1
0.878560977,0.539530127,0.020224727,0.1
0.73973655,0.120638395,0.209071604,0.1
0.831934212,0.532493961,0.942810951,0.1
0.045439283,0.864025227,0.747070113,0.1
0.365674223,0.565893875,0.499458273,0.1
0.511540605,0.24299209,0.051561675,0.1
0.238323315,0.17682286,0.950419118,0.1
0.767684541,0.51644194,0.471084888,0.1
0.817710755,0.937082424,0.103907628,0.1
0.500316027,0.840666349,0.363230754,0.1
0.362340985,0.375096206,0.964017846,0.1
0.494556669,0.659330513,0.569768694,0.1
0.947052449,0.886862838,0.716625769,0.1
0.994730105,0.224895569,0.29895613,0.1
0.016635822,0.040014854,0.085288707,0.1
0.789617863,0.207336511,0.465745307,0.1
0.207591024,0.308694016,0.904063754,0.1
0.099657902,0.6612703,0.552086524,0.1
0.153744923,0.640832023,0.685683316,0.1
0.856733461,0.467380213,0.93283538,0.1
0.08588417,0.29324869,0.964005046,0.1
0.448385516,0.686143913,0.235337117,0.1
0.534872682,0.606230833,0.516938743,0.1
0.995391111,0.368644411,0.705892667,0.1
0.138570477,0.010038881,0.69330683,0.1
0.551981518,0.223086949,0.485147664,0.1
0.190329539,0.32006941,0.714540147,0.1
0.957101589,0.147752311,0.741243813,0.1
0.038703763,0.981248781,0.740256042,0.1
0.842237875,0.601119985,0.716105834,0.1
0.654063837,0.07949825,0.777180644,0.1
0.460804976,0.759929748,0.676357308,0.1
0.257480645,0.041603035,0.887781114,0.1
0.051986391,0.832794446,0.597716408,0.1
0.915994901,0.390608707,0.404142302,0.1
0.466399702,0.0108935,0.467947607,0.1
0.327477954,0.460704137,0.557527034,0.1
0.425073473,0.508737121,0.406231217,0.1
0.815032,0.618505017,0.777235181,0.1
0.45718345,0.503637509,0.014212513,0.1
0.463233897,0.021784876,0.235115799,0.1
0.698564423,0.294190715,0.283952798,0.1
0.543304417,0.018040071,0.075248853,0.1
0.598000383,0.206594863,0.71665375,0.1
0.739182182,0.205820794,0.02709952,0.1
0.397463476,0.748685782,0.897320186,0.1
0.014697486,0.736587292,0.348387909,0.1
0.432208489,0.390576295,0.003034347,0.1
0.912553489,0.132151389,0.639599519,0.1
0.981230883,0.951005199,0.221428165,0.1
0.223106874,0.862780742,0.155001769,0.1
0.636580514,0.30189492,0.556476355,0.1
0.412434316,0.431546009,0.606207323,0.1
0.894552835,0.831841646,0.53457419,0.1
0.660673156,0.23333723,0.059009829,0.1
0.514726484,0.891889597,0.06235382,0.1
0.424596921,0.74223545,0.861496578,0.1
0.063270931,0.2535916,0.849708215,0.1
0.736642932,0.075819657,0.875139334,0.1
0.994686651,0.621998469,0.057977015,0.1
0.37503817,0.535905094,0.0439698,0.1
0.480668622,0.80735554,0.91710477,0.1
0.688322638,0.602253588,0.936942359,0.1
0.905444721,0.787354735,0.182879215,0.1
0.208706885,0.328592746,0.493914706,0.1
0.608591553,0.929674664,0.396381736,0.1
0.206587503,0.038819095,0.192465925,0.1
0.0426167,0.081845621,0.303997558,0.1
0.08964644,0.271752823,0.146164867,0.1
0.688003965,0.88532322,0.596161337,0.1
0.971311433,0.260102209,0.233559125,0.1
0.294587711,0.688303378,0.686988651,0.1
0.396288184,0.685059638,0.154702858,0.1
0.254274491,0.285887321,0.597643966,0.1
0.351071668,0.635825311,0.771480985,0.1
0.800427625,0.978761863,0.221288264,0.1
0.1618435,0.992488895,0.988921868,0.1
0.457574093,0.289709454,0.30197678,0.1
0.745435922,0.689690277,0.274598746,0.1
0.971767917,0.00177014,0.9840273,0.1
0.386019185,0.211857221,0.212328883,0.1
0.601254911,0.437686443,0.045897022,0.1
0.50214253,0.500189232,0.552482137,0.1
0.729527618,0.036531713,0.872132876,0.1
0.844400343,0.77801315,0.353809165,0.1
0.275965056,0.987393152,0.643163843,0.1
0.463572019,0.786822359,0.190043579,0.1
0.772308912,0.574572999,0.70297501,0.1
0.511230015,0.511645334,0.198334379,0.1
0.488673613,0.483969801,0.904271037,0.1
0.095965618,0.14867352,0.101623193,0.1
0.440232945,0.96911184,0.941423727,0.1
0.958421926,0.352633952,0.941873408,0.1
0.969649799,0.967974602,0.496506212,0.1
0.866650449,0.027095459,0.770239842,0.1
0.764762607,0.671284784,0.97829969,0.1
0.66127024,0.047724733,0.320530132,0.1
0.557171681,0.807550496,0.293585199,0.1
0.781347237,0.581480252,0.6822658,0.1
0.464360945,0.14219594,0.566006458,0.1
0.322106686,0.952047237,0.208570461,0.1
0.685547328,0.100078199,0.768769787,0.1
0.65211611,0.468220949,0.84304387,0.1
0.345073991,0.082096049,0.064351436,0.1
0.865179019,0.629494554,0.959089554,0.1
0.433074562,0.324794649,0.159053345,0.1
0.820171739,0.581497353,0.832354397,0.1
0.53744845,0.276267383,0.373030083,0.1
0.197570076,0.641262594,0.505263051,0.1
0.912873807,0.261600682,0.482617982,0.1
0.571105745,0.92426675,0.118963112,0.1
0.261928856,0.88091108,0.330280821,0.1
0.488457844,0.66097583,0.489364378,0.1
0.129541125,0.939395062,0.459231243,0.1
0.748903275,0.393701148,0.822621233,0.1
0.5343274,0.629828893,0.182702111,0.1
0.350602108,0.478686028,0.647045341,0.1
0.458565814,0.763500742,0.674997413,0.1
0.05440168,0.405026005,0.99466563,0.1
0.792701789,0.668965331,0.250525313,0.1
0.806853082,0.171906733,0.630229108,0.1
0.644925809,0.133844773,0.103970375,0.1
0.303604172,0.999581951,0.376392739,0.1
0.27215983,0.538683749,0.652530778,0.1
0.569186641,0.507345036,0.154228574,0.1
0.666856631,0.04425227,0.27249132,0.1
0.197470942,0.199933484,0.978071454,0.1
0.93385243,0.604698956,0.331796247,0.1
0.178766812,0.644120647,0.545861421,0.1
0.99038338,0.359449665,0.549468628,0.1
0.957908366,0.952052415,0.567225572,0.1
0.90712204,0.630036637,0.29043199,0.1
0.912071255,0.243004109,0.841599287,0.1
0.192415271,0.803150789,0.626416576,0.1
0.975454909,0.712963187,0.660185116,0.1
0.282687879,0.929272518,0.981791455,0.1
0.986200047,0.041360979,0.273221344,0.1
0.272749216,0.916362517,0.745727998,0.1
0.318306777,0.591999027,0.651558932,0.1
0.496734408,0.585582975,0.265188081,0.1
0.86198823,0.845436666,0.131234907,0.1
0.75560133,0.84952248,0.250599473,0.1
0.729205759,0.020095948,0.333920405,0.1
0.259200066,0.027863549,0.196784413,0.1
0.677347428,0.606446345,0.058838052,0.1
0.520092887,0.891651414,0.603836288,0.1
0.718269547,0.758115187,0.69343216,0.1
0.486787883,0.378680547,0.598235235,0.1
0.839300213,0.213372049,0.314139098,0.1
0.291794123,0.50306092,0.485032354,0.1
0.3995398,0.724905977,0.027305649,0.1
0.587715189,0.974695649,0.486015899,0.1
0.768131326,0.17754433,0.762098422,0.1
0.619067979,0.619153773,0.358982682,0.1
0.416978256,0.422579658,0.480795387,0.1
0.533743207,0.001114939,0.480546117,0.1
0.270358172,0.033373904,0.843965126,0.1
0.510000949,0.463012627,0.839934017,0.1
0.265283368,0.390077119,0.857603245,0.1
0.454467747,0.138784532,0.765629482,0.1
0.468913671,0.29166468,0.513452646,0.1
0.638544502,0.273262917,0.301913738,0.1
0.479746298,0.542620834,0.307998613,0.1
0.144357222,0.580305825,0.887065486,0.1
0.843059428,0.145439741,0.933387509,0.1
0.2119543,0.905705092,0.96813552,0.1
0.101460125,0.261487006,0.512072102,0.1
0.852318969,0.343924984,0.779671184,0.1
0.558628694,0.22036244,0.514613075,0.1
0.470081679,0.585937481,0.224502619,0.1
0.965792729,0.409575943,0.611228892,0.1
0.471784078,0.255771491,0.746757066,0.1
0.740513826,0.299689013,0.384402798,0.1
0.03100163,0.908360982,0.019836247,0.1
0.281138712,0.029632072,0.080915794,0.1
0.886433227,0.433151959,0.668414019,0.1
0.740028082,0.204236439,0.360937984,0.1
0.38800674,0.193664032,0.239561453,0.1
0.949251848,0.931294005,0.383378026,0.1
0.592449678,0.047231272,0.230436403,0.1
0.533562575,0.090667594,0.631997971,0.1
0.034936619,0.586386704,0.902102381,0.1
0.051237892,0.199875203,0.203276855,0.1
0.517801765,0.357801534,0.359835258,0.1
0.859273998,0.48863703,0.72860516,0.1
0.59029578,0.703559958,0.955973436,0.1
0.397996771,0.016242282,0.429230611,0.1
0.203282017,0.211274924,0.673360283,0.1
0.383970665,0.882815163,0.911907778,0.1
0.372046185,0.453585981,0.71106479,0.1
0.41711953,0.6981076,0.473810515,0.1
0.330377285,0.643421693,0.68268971,0.1
0.294164131,0.146799549,0.828849275,0.1
0.548726503,0.145786428,0.741706221,0.1
0.96064975,0.598886789,0.423991396,0.1
0.480813508,0.098642519,0.627680415,0.1
0.398523091,0.010517644,0.891218165,0.1
0.957437645,0.657657235,0.343739605,0.1
0.900649204,0.76055363,0.052644929,0.1
0.581527852,0.5276078,0.288875593,0.1
0.315859831,0.077931634,0.047975766,0.1
0.581199775,0.11472549,0.247987151,0.1
0.853237592,0.041081293,0.044362836,0.1
0.868208407,0.310450394,0.148465475,0.1
0.325170426,0.101045413,0.668020454,0.1
0.886025299,0.533586457,0.588690457,0.1
0.362826159,0.55354869,0.13919111,0.1
0.052280593,0.692580227,0.498901604,0.1
0.275319066,0.376944786,0.171289861,0.1
0.259530437,0.346386522,0.265725412,0.1
0.47063311,0.753217579,0.476929281,0.1
0.002396426,0.833096191,0.287687282,0.1
0.488214064,0.611306674,0.336653194,0.1
0.566978769,0.534337028,0.049727126,0.1
0.146309992,0.639682355,0.373812359,0.1
0.735882579,0.60225617,0.963766224,0.1
0.5970679,0.297586937,0.457384389,0.1
0.130493852,0.459803076,0.164389874,0.1
0.33208951,0.64832685,0.760451277,0.1
0.961601466,0.583787169,0.527477137,0.1
0.213227195,0.061314268,0.682817514,0.1
0.042714694,0.307161963,0.400841042,0.1
0.573253714,0.416544282,0.184486549,0.1
0.230244725,0.841763077,0.826242127,0.1
0.479287118,0.915333318,0.067407007,0.1
0.155653543,0.880202308,0.757533716,0.1
0.348888627,0.059406861,0.246576818,0.1
0.360530954,0.181134539,0.096162338,0.1
0.074069989,0.206200912,0.754450381,0.1
0.020042754,0.091749041,0.393585034,0.1
0.939096657,0.326127158,0.085493014,0.1
0.28435519,0.092213064,0.02984458,0.1
0.871767673,0.302167096,0.842993773,0.1
0.559095713,0.179147128,0.874907936,0.1
0.027339736,0.800531139,0.507718925,0.1
0.823180187,0.906325623,0.877005275,0.1
0.283633528,0.025916747,0.005495544,0.1
0.091402262,0.975126067,0.000910278,0.1
0.832093316,0.620205954,0.402205035,0.1
0.954928348,0.869063165,0.413829625,0.1
0.941164248,0.055456376,0.47821462,0.1
0.993382781,0.449408272,0.497568844,0.1
0.497165185,0.857681069,0.335376921,0.1
0.885471034,0.038276701,0.26775469,0.1
0.322433302,0.629951178,0.575982826,0.1
0.520075338,0.619265265,0.815953193,0.1
0.148918709,0.533398323,0.839565976,0.1
0.766528202,0.146254149,0.787639247,0.1
0.908460937,0.831261897,0.106525216,0.1
0.466189352,0.509675041,0.40375028,0.1
0.431003151,0.857732995,0.554459916,0.1
0.264507708,0.459852828,0.932285593,0.1
0.773946141,0.352211919,0.042943802,0.1
0.582202954,0.342622193,0.678617054,0.1
0.509211663,0.036411319,0.23503557,0.1
0.886315122,0.007283164,0.576709272,0.1
0.24573797,0.626713515,0.943061632,0.1
0.124213349,0.323683813,0.805370155,0.1
0.495263935,0.51852611,0.599420497,0.1
0.918154288,0.494076533,0.582195764,0.1
